Seeds for the ENGLISH Leaf Green version farmed by po and 10Ben.,,,,,,,,,,,,,,
#,Intro Time ms (GBA),Intro Time ms (NDS),MONO/LR,MONO/L=A,MONO/HELP,STEREO/LR,STEREO/L=A,STEREO/HELP,"MONO/LR, Start","MONO/L=A, Start","MONO/HELP, Start","STEREO/LR, Start","STEREO/L=A, Start","STEREO/HELP, Start"
1473,58348,59374,CF53,CF49,CF48,CF72,CF6B,CF68,0D25,609B,CC5E,1775,0D52,CF61
1474,58365,59391,1782,1785,1784,178C,177B,1784,399D,AB8D,1508,60AC,39C1,1773
1475,58381,59407,60AB,60AB,60AF,60B2,60AB,60A5,82C8,0D27,5DCD,ABD1,82FD,6098
1476,58398,59424,ABA3,AB93,AB9D,ABDD,ABD3,ABC7,CC6F,3994,AACE,0D67,CC9C,ABC9
1477,58415,59441,0D2D,0D24,0D25,0D63,0D65,0D5B,1507,82C5,F051,39CA,1526,0D53
1478,58432,59458,39A8,399C,3994,39D2,39C9,39D2,5DD5,CC5D,38DD,82FE,5DEB,39C2
1479,58448,59474,82D9,82D0,82C8,830E,8305,82FE,AACA,1507,773A,CC9C,AAF5,82F6
1480,58465,59491,CC77,CC65,CC66,CCAB,CCA4,CCA3,F061,5DD8,B8E9,152F,F077,CC94
1481,58482,59508,150F,150F,1510,152C,152E,152F,38E3,AACA,019C,5DEC,38DC,151C
1482,58499,59525,5DE6,5DDD,5DDE,5DF4,5DF3,5DEC,7738,F058,4C0B,AB08,7757,5DE4
1483,58515,59541,AADB,AAD3,AACB,AB07,AB09,AB08,B8F3,38D0,CC69,F081,B8E6,AAFE
1484,58532,59558,F06B,F060,F061,F08B,F07F,F081,01A4,772F,F7B4,38E2,019B,F079
1485,58549,59575,38E1,38E1,38D9,38EA,38E1,38D9,4C0A,B8E6,40CE,7756,4C28,38D1
1486,58565,59592,7740,7741,7742,775E,775D,775E,CC76,019B,9015,B8EF,CC97,7758
1487,58582,59608,B8EE,B8E5,B8EF,B8F7,B8F2,B8E6,F7BC,4C01,D304,01A4,F7F6,B8DE
1488,58599,59625,01B9,01A3,01AE,01AC,01AD,01AE,40CD,CC68,1BD6,4C31,40F9,019C
1489,58616,59642,4C12,4C12,4C15,4C30,4C30,4C28,901D,F7B6,74F8,CCA0,9054,4C29
1490,58632,59659,CC72,CC69,CC76,CCAF,CCA6,CCA7,D30C,40C7,AF03,F7FE,D322,CC98
1491,58649,59675,F7C6,F7C6,F7C4,F7FD,F7FE,F7FF,1BE6,901C,F7FB,4108,1BF7,F7F6
1492,58666,59692,40DC,40C6,40D4,4115,4102,4100,7509,D2FB,46D4,905D,751E,4100
1493,58683,59709,902D,9024,901D,9065,905A,9054,AF07,1BDB,896B,D322,AF15,9052
1494,58699,59726,D319,D30C,D304,D333,D321,D321,F7FC,7500,CE18,1BFE,F819,D31A
1495,58716,59743,1BEE,1BDC,1BE6,1BFD,1BFF,1BF5,46E5,AEFF,1CF7,7527,46FB,1BEF
1496,58733,59759,7511,74FF,7500,7532,7526,7527,8974,F7FB,8F8E,AF1D,896C,751F
1497,58750,59776,AF0F,AF03,AF07,AF26,AF15,AF1C,CE20,46D3,AE92,F81A,CE17,AF0F
1498,58766,59793,F80C,F804,F7FB,F82B,F822,F826,1D0A,8974,F78E,46FB,1D1F,F81D
1499,58783,59810,46EF,46DB,46E5,470C,4703,4705,8F96,CE17,413D,8974,8FB8,46FC
1500,58800,59826,8986,897D,8973,897D,897C,897C,AE9D,1D01,89CA,CE20,AEBF,8976
1501,58817,59843,CE28,CE1F,CE20,CE2B,CE16,CE17,F79F,8F83,D2AA,1D1F,F7CD,CE18
1502,58833,59860,1D11,1D00,1D09,1D30,1D28,1D28,4137,AE88,1BEA,8FCC,416A,1D17
1503,58850,59877,8F94,8F95,8F8C,8FC9,8FC0,8FCC,89D3,F78A,65A3,AECF,89EB,8FC7
1504,58867,59893,AEA0,AE95,AE92,AECF,AECD,AECC,D2B0,412E,AE70,F7C9,D2C1,AEC6
1505,58884,59910,F7A3,F79E,F794,F7DD,F7D3,F7D6,1BEF,89CB,F2C6,4170,1BFD,F7C1
1506,58900,59927,4141,4138,413B,4183,4179,417A,65A1,D2AB,2F2C,89F2,65B6,4173
1507,58917,59944,89D9,89D3,89D8,89F2,89F2,89EE,AE7A,1BE8,78D2,D2CB,AE98,89E9
1508,58934,59960,D2BB,D2A8,D2B1,D2CA,D2BF,D2C3,F2CB,659D,C692,1C0F,F2C2,D2C3
1509,58951,59977,1BFA,1BEF,1BF0,1C19,1C10,1C0E,2F34,AE6F,047A,65BF,2F53,1C09
1510,58967,59994,65A7,65AB,65A8,65BF,65BE,65B7,78D0,F2C1,528A,AEA2,78C7,65B7
1511,58984,60011,AE82,AE7A,AE7B,AEA8,AE9E,AE98,C691,2F34,A01E,F2C2,C6AE,AE8D
1512,59001,60027,F2D2,F2C1,F2CB,F2D2,F2C1,F2CA,048B,78C7,E9F1,2F5C,0479,F2C2
1513,59018,60044,2F49,2F3E,2F3D,2F64,2F5C,2F5C,5292,C693,3085,78D9,5293,2F4B
1514,59034,60061,78D8,78CF,78D0,78E1,78CF,78D8,A01A,0482,7BCC,C6B7,A019,78D0
1515,59051,60078,C699,C69B,C69A,C6B7,C6B9,C6B7,E9EF,5289,C5AB,048B,EA0A,C6A7
1516,59068,60095,0493,048A,048B,0493,048A,048B,3096,A019,0E6A,529C,308D,047A
1517,59085,60111,52A4,529B,5292,52A4,5291,5292,7BDD,E9F3,35F8,A01A,7BCC,528A
1518,59101,60128,A02E,A021,A022,A02E,A021,A024,C5B4,308D,63B5,EA08,C5CA,A01A
1519,59118,60145,EA01,E9EE,E9F9,EA19,EA12,EA11,0E6F,7BCC,ACC9,3096,0E68,EA09
1520,59135,60162,309E,308C,3096,3095,308C,3099,35F8,C5A1,F57D,7BDD,35EF,308E
1521,59151,60178,7BE7,7BD4,7BD5,7BDD,7BDE,7BD5,63BD,0E5D,9B0B,C5D3,63A7,7BCC
1522,59168,60195,C5BC,C5B2,C5B3,C5DB,C5D1,C5D2,ACD2,35F8,D568,0E66,ACCB,C5CA
1523,59185,60212,0E7A,0E65,0E66,0E6E,0E65,0E6F,F585,63B5,1E87,35F8,F585,0E5E
1524,59202,60229,3608,3600,3601,3608,3600,3604,9B0B,ACCB,5F00,63BD,9B24,35F0
1525,59218,60245,63C4,63BA,63BC,63C4,63B4,63BC,D567,F585,B105,ACD2,D55B,63BA
1526,59235,60262,ACDB,ACCA,ACD2,ACDB,ACCA,ACD2,1E89,9B0A,FA4C,F585,1E80,ACCC
1527,59252,60279,F59A,F58D,F585,F59A,F58D,F585,5F08,D56B,4380,9B23,5F14,F57D
1528,59269,60296,9B1D,9B12,9B13,9B33,9B2A,9B2B,B10D,1E80,8D5C,D572,B104,9B23
1529,59285,60312,D57A,D574,D572,D56E,D572,D572,FA54,5EFF,D68F,1E89,FA43,D560
1530,59302,60329,1E97,1E86,1E8D,1E97,1E86,1E8D,4389,B0F6,17BD,5F27,4373,1E87
1531,59319,60346,5F07,5EFE,5F08,5F25,5F26,5F1D,8D5F,FA43,5667,B101,8D6D,5F1F
1532,59336,60363,B113,B102,B103,B113,B102,B103,D69F,4373,9EB7,FA54,D6AB,B105
1533,59352,60380,FA5A,FA55,FA58,FA61,FA55,FA49,17C7,8D54,E817,4389,17BC,FA4C
1534,59369,60396,4391,4387,4380,4391,4380,4380,566F,D693,6409,8D76,5666,4380
1535,59386,60413,8D68,8D5E,8D6A,8D7F,8D77,8D83,9EB6,17B4,9311,D6B8,9EAD,8D78
1536,59403,60430,D6A7,D69C,D697,D6B8,D6BB,D6B4,E823,5666,DE2E,17BD,E80C,D6AC
1537,59419,60447,17CD,17BC,17BD,17C5,17C4,17BD,6406,9EB6,2515,566F,6432,17BD
1538,59436,60463,5679,5670,5673,5679,5670,5673,9321,E80C,6E03,9EBF,934D,566B
1539,59453,60480,9EC7,9EBE,9EB6,9EBE,9EBE,9EBF,DE2E,6408,B2AD,E823,DE9A,9EB7
1540,59470,60497,E827,E814,E81F,E827,E814,E81F,251E,9310,00E8,643B,252A,E817
1541,59486,60514,640E,6405,6406,644D,643A,643B,6E07,DE25,49C2,9357,6E18,643F
1542,59503,60530,931F,9320,9321,935E,934D,934E,B2AB,2514,9244,DEA6,B2CB,9346
1543,59520,60547,DE3E,DE2D,DE39,DEAB,DEA2,DE99,00F1,6DFE,C183,253C,00F6,DE9B
1544,59537,60564,2526,251D,2520,253B,2532,253D,49D0,B2AF,0B03,6E1F,49E4,252B
1545,59553,60581,6E0F,6E0A,6DFE,6E27,6E1E,6E15,924B,00E8,52AB,B2D6,9240,6E17
1546,59570,60597,B2BD,B2B5,B2AB,B2D3,B2C8,B2CC,C18B,49C1,9CF7,010A,C1AA,B2CE
1547,59587,60614,00F9,00EF,00F0,010F,0107,00FF,0B0A,9236,0971,49EF,0B15,00F7
1548,59604,60631,49D8,49D3,49CA,49F5,49EC,49ED,52B6,C18B,4E76,9242,52A2,49E5
1549,59620,60648,9250,9245,9242,924A,923F,9242,9D09,0AF8,97B1,C1B4,9D14,923A
1550,59637,60664,C193,C18A,C197,C1B2,C1A9,C1B3,096F,52A2,E178,0B1E,096F,C1A2
1551,59654,60681,0B13,0B09,0B0A,0B26,0B1D,0B28,4E76,9CF6,2A75,52B3,4E6D,0B20
1552,59671,60698,52BB,52B5,52AB,52B3,52B5,52B6,97C0,0966,7403,9D1D,97B0,52AD
1553,59687,60715,9D13,9CFE,9D09,9D25,9D1C,9D27,E178,4E6D,BCA3,096F,E18F,9D1F
1554,59704,60732,0980,0978,0978,0980,096E,0978,2A75,97B0,0171,4E76,2A74,0967
1555,59721,60748,4E87,4E7E,4E80,4E86,4E75,4E7E,740A,E177,4F2D,97C0,7416,4E76
1556,59737,60765,97C1,97BF,97B9,97C1,97BF,97C0,BCB7,2A6C,7E5E,E18E,BCAB,97B1
1557,59754,60782,E189,E180,E180,E1A0,E197,E198,016C,73F6,AA47,2A75,016C,E186
1558,59771,60799,2A7D,2A80,2A75,2A7D,2A74,2A7E,4F35,BCA2,D39C,7427,4F29,2A75
1559,59788,60815,7412,73FE,73FF,7427,741E,741F,7E70,016C,1D2D,BCAB,7E67,7423
1560,59804,60832,BCBC,BCAA,BCAB,BCBC,BCB3,BCAB,AA59,4F29,D065,016C,AA46,BCAC
1561,59821,60849,0181,0179,017B,0181,016B,017B,D3A5,7E67,0208,4F35,D39B,0171
1562,59838,60866,4F3A,4F27,4F32,4F3A,4F27,4F32,1D36,AA46,4B16,7E70,1D4A,4F2D
1563,59855,60882,7E78,7E66,7E67,7E78,7E66,7E67,D07A,D39B,94CE,AA59,D0A1,7E5E
1564,59871,60899,AA5F,AA4E,AA57,AA57,AA4E,AA57,0210,1D30,DD4D,D3A5,023F,AA47
1565,59888,60916,D3AE,D39B,D3A5,D3AE,D3A1,D3A5,4B28,D06A,2638,1D4F,4B4A,D39C
1566,59905,60933,1D41,1D38,1D3B,1D59,1D50,1D4D,94D6,0200,7B8A,D0AA,950D,1D4D
1567,59922,60949,D07B,D06C,D06D,D0B8,D0A9,D0AA,DD5E,4B16,B8CC,023F,DD73,D09C
1568,59938,60966,0210,020F,0208,024F,0240,0247,2634,94CD,0149,4B60,2646,023F
1569,59955,60983,4B32,4B1E,4B2A,4B64,4B53,4B53,7B9E,DD49,46F7,9516,7BC8,4B58
1570,59972,61000,94DE,94D5,94E1,951E,950C,950D,B8DC,262E,93D2,DD79,B8E8,9502
1571,59989,61017,DD63,DD5C,DD5B,DD78,DD7B,DD79,0155,7B89,DCF8,2650,0144,DD6B
1572,60005,61033,263E,263F,2641,2660,264E,264F,4709,B8D2,2756,7BD1,4713,2650
1573,60022,61050,7B9A,7B91,7B9D,7BD2,7BC9,7BCA,93DB,013B,8F7A,B8FA,93D3,7BCD
1574,60039,61067,B8E5,B8DA,B8DD,B8FA,B8FA,B8F8,DD0D,46FE,B9D7,014A,DCF8,B8F2
1575,60056,61084,015A,0151,0152,0150,0143,0152,275E,93C4,02F5,4726,277C,0142
1576,60072,61100,470D,4706,4700,472E,4725,471A,8F7F,DCF8,4C8C,93DA,8FB1,471C
1577,60089,61117,93DA,93DF,93D6,93DA,93D1,93D7,B9DF,275D,9540,DD00,BA16,93D2
1578,60106,61134,DD0C,DCFF,DD0E,DD16,DD0D,DD04,02FD,8F76,DE00,2779,032A,DCF8
1579,60123,61151,276C,2767,275C,2781,2785,2779,4C9E,B9D4,3158,8FB9,4CC9,2771
1580,60139,61167,8F87,8F7E,8F82,8FC1,8FB8,8FB5,9548,02ED,7124,BA1E,9552,8FAD
1581,60156,61184,B9EC,B9E5,B9E4,BA1D,BA1E,BA1F,DE08,4C99,BC81,0335,DE1B,BA16
1582,60173,61201,02FD,02F4,0300,0334,0329,0336,315E,953E,FBDE,4CD7,3180,0323
1583,60190,61218,4C9D,4C9E,4C9F,4CDA,4CC5,4CD2,712C,DDFB,39A6,9566,7156,4CC3
1584,60206,61234,9550,9546,9548,956F,9565,955D,BC89,3156,7E05,DE24,BCEA,955D
1585,60223,61251,DE16,DE03,DE06,DE29,DE1C,DE1D,FBE5,712B,CC2C,3189,FBFB,DE1E
1586,60240,61268,3168,315D,315F,3191,3188,3189,39AE,BC80,4C89,716A,39C5,3181
1587,60256,61285,713B,7133,7134,7168,7168,716B,7E0D,FBDC,8210,BCF3,7E22,7158
1588,60273,61301,BC9B,BC8F,BC89,BD06,BCFD,BCF3,CC40,39A5,CB33,FBFA,CC4E,BCF5
1589,60290,61318,FBE4,FBE4,FBE5,FC0B,FC02,FC03,4C9C,7E0D,14EE,39CE,4CCB,FBF2
1590,60307,61335,39BE,39AD,39B7,39CE,39CD,39C6,8210,CC2B,5D76,7E2A,8246,39BE
1591,60323,61352,7E1E,7E0C,7E15,7E33,7E2A,7E33,CB3B,4C88,A64D,CC55,CB68,7E2B
1592,60340,61369,CC45,CC33,CC34,CC5D,CC4B,CC55,14F6,820F,FEDA,4CCC,1524,CC4D
1593,60357,61385,4C99,4C90,4C9E,4CD4,4CD3,4CCC,5D7F,CB3D,398C,824F,5D93,4CC4
1594,60374,61402,8220,8219,8210,824E,8245,8246,A65B,14E3,82B6,CB71,A66A,823E
1595,60390,61419,CB43,CB42,CB3B,CB79,CB70,CB7A,FEE1,5D6C,AAB6,1523,FF0C,CB69
1596,60407,61436,14F4,14F5,14F6,152B,1522,152F,39A1,A655,F46D,5D92,39C2,1527
1597,60424,61452,5D7D,5D74,5D75,5DA5,5D91,5D9C,82BE,FECC,3BBC,A66C,82E3,5D8A
1598,60441,61469,A65D,A654,A655,A674,A66B,A66C,AABE,398B,B9D7,FF0E,AAEB,A664
1599,60457,61486,FEE9,FEE0,FED5,FF1D,FF14,FF18,F46D,82B5,DC7F,39CB,F499,FF0D
1600,60474,61503,399C,3993,399F,39DC,39D3,39D4,3BCD,AAB5,2A38,82F5,3BE0,39C3
1601,60491,61519,82BE,82B5,82BE,82F4,82EB,82F5,B9E1,F46C,73D9,AAF4,BA0D,82ED
1602,60508,61536,AABD,AAB4,AAC1,AAFC,AAF3,AAF4,DC8C,3BBB,BC69,F4AF,DCAF,AAEC
1603,60524,61553,F475,F46C,F477,F4B3,F4AA,F4AB,2A4B,B9D6,0544,3BEC,2A77,F49A
1604,60541,61570,3BD5,3BC3,3BD0,3BF1,3BE8,3BEC,73E1,DC7C,4E93,BA16,740F,3BE1
1605,60558,61586,B9E8,B9DF,B9DF,BA1B,BA14,BA17,BC71,2A3A,9843,DCBD,BC8F,BA0D
1606,60575,61603,DC91,DC8B,DC8E,DCC4,DCC4,DCBC,0556,73E0,E114,2A76,0564,DCBD
1607,60591,61620,2A55,2A3F,2A41,2A88,2A81,2A77,4E94,BC73,2208,7420,4EB1,2A78
1608,60608,61637,73E9,73E0,73EA,7424,741F,7418,9845,054C,414A,BC9B,985A,7418
1609,60625,61653,BC85,BC71,BC7D,BCA1,BC99,BC91,E125,4E91,8A91,056A,E138,BC8A
1610,60642,61670,055C,0552,054C,0574,056B,0561,2218,9842,D34E,4EB8,220F,055C
1611,60658,61687,4EA3,4E9A,4E93,4EB7,4EB0,4EB9,4152,E112,2247,9865,4154,4EB5
1612,60675,61704,9854,9843,9844,986D,9865,9865,8A99,220F,65D2,E142,8AB8,985D
1613,60692,61721,E124,E11B,E11C,E13F,E134,E144,D356,4154,AF22,2218,D36B,E12E
1614,60709,61737,2218,2217,2210,2220,2217,2210,2258,8A97,F4E5,4152,228A,2208
1615,60725,61754,4163,4151,4152,4163,415C,4152,65DA,D34D,40FA,8ABF,65E6,414A
1616,60742,61771,8AA1,8A98,8AA0,8AC7,8AC0,8AB6,AF26,2246,8AD0,D36B,AF33,8AB7
1617,60759,61788,D35E,D355,D357,D37C,D373,D374,F4ED,65C9,D35D,2295,F524,D36C
1618,60776,61804,2257,225A,224F,229D,2294,2293,410C,AF1D,220B,65EF,4103,2283
1619,60792,61821,65E2,65D1,65DA,65F7,65EE,65EF,8AD8,F4E4,668B,AF44,8AED,65F0
1620,60809,61838,AF26,AF26,AF1E,AF4F,AF3B,AF45,D365,40F9,8E1D,F52C,D35C,AF34
1621,60826,61855,F4F5,F4EC,F4F5,F534,F52C,F523,2210,8AD8,BBE0,410C,2226,F51B
1622,60842,61871,4114,410B,410C,4114,410B,410D,669D,D35C,0551,8AF6,66A9,4104
1623,60859,61888,8AEB,8AD7,8AE1,8B07,8AF5,8B01,8E25,21FD,4D10,D370,8E3A,8AEE
1624,60876,61905,D378,D364,D365,D36D,D364,D370,BBF1,6694,FA5C,2231,BC06,D367
1625,60893,61922,220E,2205,2206,222E,222E,2226,0559,8E25,2DC3,66B2,056D,2227
1626,60909,61938,669B,669C,6693,66BA,66BA,66BB,4D18,BBE8,7A0B,8E43,4D0F,66AA
1627,60926,61955,8E36,8E24,8E2F,8E4B,8E42,8E4B,FA64,0547,C2A8,BC0F,FA86,8E3B
1628,60943,61972,BBF9,BBF0,BBF1,BC17,BC0E,BC0F,2DCC,4D06,08B5,0576,2DD7,BC07
1629,60960,61989,0558,054F,0559,0576,0579,0578,7A0F,FA5B,4DEF,4D18,7A3B,0566
1630,60976,62006,4D20,4D0E,4D18,4D17,4D17,4D0F,C2A6,2DC2,9DEB,FA9A,C2BB,4D10
1631,60993,62022,FA61,FA58,FA64,FA97,FA8E,FA9A,08BD,7A00,E751,2DE0,08BC,FA92
1632,61010,62039,2DCA,2DC1,2DC2,2DF4,2DDF,2DEA,4E00,C2A5,2FD7,7A44,4E16,2DD8
1633,61027,62056,7A11,7A12,7A08,7A4C,7A4C,7A4D,9DFD,08B4,72B3,C2C4,9E0D,7A3C
1634,61043,62073,C2B8,C2A5,C2A6,C2D5,C2CC,C2C4,E759,4DF7,B0F8,08BD,E764,C2BC
1635,61060,62089,08C5,08C5,08C5,08C5,08C4,08C5,2FDF,9DEA,F8A7,4E20,2FD6,08B5
1636,61077,62106,4E08,4DFF,4DF7,4E28,4E14,4E15,72C4,E751,4311,9E14,72D0,4E0D
1637,61094,62123,9DFB,9DF2,9DF3,9E1C,9E13,9E18,B10A,2FD6,CEE4,E76D,B116,9E0C
1638,61110,62140,E758,E758,E759,E782,E779,E76D,F8A6,72B2,0DFF,2FE7,F89D,E770
1639,61127,62156,2FE7,2FE7,2FDF,2FE7,2FDE,2FE7,431A,B0F7,5724,72D9,4331,2FDF
1640,61144,62173,72C3,72C3,72BB,72E9,72E0,72D9,CEEC,F8A6,A06C,B128,CEF2,72D1
1641,61161,62190,B113,B0FF,B10A,B131,B11E,B128,0E12,4307,E9FE,F8AF,0DFE,B117
1642,61177,62207,F8AE,F8A5,F8A6,F8AE,F8AE,F8A6,5723,CEE3,3379,4336,5723,F8A8
1643,61194,62223,4318,4319,4319,433E,4335,432E,A06E,0E05,7CBD,CEFB,A065,4326
1644,61211,62240,CEF4,CEEB,CEE4,CF0D,CEFA,CF05,E9FC,571A,BE74,0E07,E9FC,CEFD
1645,61228,62257,0E16,0E06,0E07,0E0F,0E06,0E0E,3389,A06B,0EBF,5723,339F,0DFF
1646,61244,62274,5733,572A,5723,5733,572A,5723,7CD1,E9F3,3CBF,A06E,7CDD,5724
1647,61261,62290,A076,A06D,A074,A076,A073,A074,BE78,3380,679E,E9FC,BE69,A06C
1648,61278,62307,EA04,EA04,EA08,EA04,EA04,EA08,0EBF,7CC6,B097,33A8,0EBE,E9FE
1649,61295,62324,3389,338A,3381,33A5,33A8,339D,3CC7,BE69,F959,7CE7,3CBF,3395
1650,61311,62341,7CD6,7CC4,7CC5,7CE5,7CDC,7CDD,67A8,0EBE,8FA5,BE71,679D,7CDF
1651,61328,62358,BE82,BE7A,BE7C,BE77,BE7A,BE7C,B09F,3CBF,C47F,0EC7,B096,BE74
1652,61345,62374,0ECF,0EC6,0EC9,0ECF,0EC6,0EC9,F95F,679D,0DA4,3CC7,F955,0EBF
1653,61362,62391,3CC5,3CBC,3CBD,3CC5,3CBC,3CBD,8FA4,B096,5758,679E,8FDB,3CBF
1654,61378,62408,67A6,67A5,67A6,67A6,67A5,67A6,C487,F94B,9FD9,B09F,C4BD,679E
1655,61395,62425,B0A7,B093,B094,B0A7,B093,B094,0DA1,8FA4,E8BE,F95F,0DD8,B097
1656,61412,62441,F95C,F953,F95E,F95C,F953,F95E,5757,C487,3DA4,8FD9,578F,F959
1657,61428,62458,8FB5,8FAC,8FAD,8FEB,8FE2,8FE3,9FD9,0DA2,7BE2,C4BA,9FF9,8FDB
1658,61445,62475,C48F,C48F,C487,C4CE,C4B9,C4BA,E8BA,574E,C59B,0DD5,E8C9,C4BE
1659,61462,62492,0DA9,0DA0,0DA1,0DDD,0DD4,0DD5,3DAC,9FD8,EC43,578F,3E04,0DCD
1660,61479,62508,575F,575F,5757,57A0,5797,578F,7BEA,E8B1,FE7E,9FF6,7C24,5790
1661,61495,62525,9FE1,9FE0,9FD9,A004,9FF5,9FFC,C5A3,3DA3,47BE,E8DC,C5D6,9FEE
1662,61512,62542,E8C2,E8C6,E8C7,E8E4,E8D1,E8D2,EC3F,7BE1,908B,3E18,EC5D,E8D7
1663,61529,62559,3DB4,3DAB,3DAC,3E20,3E0C,3E18,FE8E,C593,43A1,7C2B,FE9E,3E05
1664,61546,62575,7BF2,7BE9,7BEA,7C33,7C2A,7C22,47BF,EC3F,7543,C5DC,47DC,7C1A
1665,61562,62592,C5AB,C5A2,C5A3,C5E4,C5DB,C5D2,9096,FE85,BE61,EC66,90A2,C5CA
1666,61579,62609,EC50,EC47,EC48,EC71,EC5C,EC5D,43A9,47BD,081B,FEA7,43E2,EC5F
1667,61596,62626,FE96,FE8F,FE8E,FEA6,FEA6,FE9E,754E,9081,509D,47E5,7578,FE9F
1668,61613,62643,47C7,47C5,47C6,47E5,47E4,47E5,BE72,43A0,997E,90AC,BE96,47D5
1669,61629,62659,909B,9092,9096,90B3,90AA,90A2,0829,7541,F76D,43EB,085E,909A
1670,61646,62676,43BB,43B2,43B4,43E8,43EA,43E0,509B,BE60,2CBD,758F,50BA,43E5
1671,61663,62693,7561,7546,7556,758A,7581,757C,9977,0828,77FC,BEA7,998D,757C
1672,61680,62710,BE7A,BE66,BE71,BEB5,BE9E,BEA0,F76C,5095,BED8,0869,F7A6,BEA1
1673,61696,62726,0835,0827,0833,0866,0865,085B,2CCA,997E,07BE,50C3,2CFB,0857
1674,61713,62743,50B0,509C,50A5,50CC,50C1,50C4,7805,F76C,4C45,999E,785F,50BB
1675,61730,62760,9976,9984,9988,99A6,999D,999C,BEEB,2CC1,9AB3,F7A3,BF00,998F
1676,61747,62777,F774,F777,F76C,F7AB,F7A2,F7AB,07B7,77F1,0CFC,2CF9,07D7,F79B
1677,61763,62793,2CC9,2CC1,2CC3,2D01,2CF8,2CFD,4C4E,BED7,31DF,7866,4C62,2CF8
1678,61780,62810,780D,7806,77FB,7878,7868,7868,9ABB,07BF,7ADE,BF00,9AD7,7869
1679,61797,62827,BEE9,BEE0,BEEC,BF13,BEFF,BF09,0CFB,4C3B,C48F,07E8,0D28,BF01
1680,61814,62844,07DB,07D0,07D1,07F1,07EA,07E2,31E7,9ABB,0D24,4C6B,3218,07E2
1681,61830,62860,4C4C,4C43,4C4D,4C73,4C6B,4C6B,7AE6,0CFA,55ED,9ADD,7B18,4C63
1682,61847,62877,9ACC,9AB9,9ABC,9AE3,9ADB,9AD7,C48E,31D9,A930,0D3A,C4C4,9ACC
1683,61864,62894,0D0B,0CFA,0CFB,0D44,0D39,0D31,0D2C,7AE7,E92C,3220,0D44,0D32
1684,61881,62911,31F3,31E0,31E9,321F,3216,3220,55FC,C48E,325E,7B20,560D,320E
1685,61897,62927,7AFC,7AEB,7AF6,7B33,7B29,7B2B,A944,0D2C,7496,C4CD,A970,7B20
1686,61914,62944,C4A0,C497,C49B,C4D5,C4CE,C4C5,E934,55F6,B2F5,0D4A,E958,C4C8
1687,61931,62961,0D33,0D2B,0D2B,0D50,0D43,0D52,3274,A93A,FA77,560B,3299,0D42
1688,61948,62978,55FB,55F3,55F3,5615,5614,5615,7492,E92B,7294,A971,74C6,560D
1689,61964,62995,A942,A942,A943,A979,A978,A971,B2FD,326B,A3B2,E960,B335,A969
1690,61981,63011,E93C,E933,E92C,E973,E969,E95F,FA7F,7492,F189,32A8,FA9E,E960
1691,61998,63028,327C,3273,3274,32A8,32A9,32A0,729C,B2FF,3B3C,74C8,72C6,32A0
1692,62014,63045,749A,7491,7492,74DA,74C7,74C8,A3B4,FA7F,83B8,B33E,A3E8,74C0
1693,62031,63062,B311,B307,B308,B346,B33D,B335,F192,7293,CC9B,FA9D,F1C0,B32D
1694,62048,63078,FA91,FA88,FA89,FAAF,FA9C,FA9D,3B41,A3AB,15E6,72CF,3B64,FA95
1695,62065,63095,729E,7295,7296,72CF,72C6,72CF,83CA,F189,6930,A3E9,83DF,72BF
1696,62081,63112,A3BC,A3B3,A3BA,A3F9,A3F0,A3F1,CCA0,3B38,A8F1,F1C7,CCA6,A3E1
1697,62098,63129,F199,F191,F195,F1CF,F1BE,F1C7,15E1,83B7,D00D,3B6D,15F6,F1BF
1698,62115,63145,3B3F,3B36,3B37,3B7F,3B78,3B77,693C,CC97,19F9,83E8,695D,3B6F
1699,62132,63162,83D4,83BF,83CA,83F0,83DE,83DF,A903,15E2,6208,CCB8,A931,83E0
1700,62148,63179,CCA9,CCA0,CC96,CCC0,CCAE,CCAF,D015,692F,AAE0,1609,D043,CCB1
1701,62165,63196,15F3,15EA,15EB,1607,15FE,15FF,1A0C,A8F1,33E4,6970,1A36,1601
1702,62182,63212,6937,6937,692F,696E,6965,6970,6205,D00C,55E2,A938,6224,695E
1703,62199,63229,A909,A900,A8FA,A938,A938,A938,AADF,1A02,9F4B,D04C,AAEE,A930
1704,62215,63246,D01D,D00C,D015,D055,D04B,D043,33F7,6207,E333,1A43,345A,D03B
1705,62232,63263,1A09,1A00,1A0C,1A47,1A42,1A36,55F0,AADF,30B8,622D,5618,1A2E
1706,62249,63280,620D,6204,6213,622C,6223,6224,9F5E,33E3,7A09,AAFF,9F87,621C
1707,62266,63296,AAE7,AAE7,AAE8,AB07,AAFE,AAFF,E33B,55E1,C3B6,3463,E359,AAF7
1708,62282,63313,33FF,33F7,33F7,346B,3456,3463,30CC,9F53,0C7B,5627,30DB,345B
1709,62299,63330,55EF,55F3,55F1,5632,562D,561E,7A0A,E33C,5509,9F8A,7A27,561F
1710,62316,63347,9F5E,9F5D,9F54,9F97,9F92,9F87,C3C5,30C3,97E2,E359,C3CB,9F87
1711,62333,63363,E343,E343,E33B,E36A,E358,E362,0C7E,7A09,D620,30E3,0C8E,E351
1712,62349,63380,30CB,30CA,30BD,30EC,30DA,30E5,5510,C3AF,1DD4,7A2D,5508,30D9
